committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843496,21B,500757649,1529306,ORG,ORGANIZATION,,,BUMPERACTIVE,TX,,,,,PRINTING AND SHIPPING OF PARTY MERCHANDISE,,,2021-06-09 00:00:00,800.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.622,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4072120211321224453,AUSTIN,787573224,ADVERTISING,,2022,SB,4081120211325932691,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843496,Other Federal Operating Expenditures,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M7,202207209522238516,30B,500808126,1617625,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-06-15 00:00:00,803.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-11 03:37:12.092,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4072020221541753302,ALBUQUERQUE,871113831,OTHER,,2022,SB,4081020221563907745,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522238516,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M8,202110209468124476,30B,500759787,1545823,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,HEALTH INSURANCE,,,2021-07-07 00:00:00,803.83,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-04 16:55:40.095,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312235,ALBUQUERQUE,871132237,OTHER,,2022,SB,4110420211377164799,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468124476,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M9,202110209468125351,30B,500762398,1545835,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,HEALTH INSURANCE,,,2021-08-06 00:00:00,803.83,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-04 16:55:40.097,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312244,ALBUQUERQUE,871132237,OTHER,,2022,SB,4110420211377164831,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468125351,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M10,202110209468125521,30B,500765902,1545839,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-09-30 00:00:00,828.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:42.728,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312247,ALBUQUERQUE,871113831,OTHER,,2022,SB,4110320211376972348,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468125521,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M10,202110209468125518,30B,500765898,1545839,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-09-15 00:00:00,835.65,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:42.727,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312247,ALBUQUERQUE,871113831,OTHER,,2022,SB,4110320211376972341,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468125518,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394009,30B,500752946,1520643,IND,INDIVIDUAL,,,"HEITNER, JESSE A",NM,,,,,SALARY,X,,2021-05-28 00:00:00,835.97,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.094,,500752935,SB30B,0.00,HEITNER,JESSE,A,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679060,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394009,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M5,202107209451842904,30B,500751265,1529299,IND,INDIVIDUAL,,,"CRAFT, ZOEY S",NM,,,15J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,SALARY,X,,2021-04-30 00:00:00,858.21,,,,,,,,,,,,,P,,PRIMARY,,C,CHANGE,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.632,,500751281,SB30B,0.00,CRAFT,ZOEY,S,,,,,,,,,Y,"",U,F3X,4072120211321224447,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081120211325932843,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451842904,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394005,30B,500752934,1520643,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL - SEE MEMO,,,2021-05-28 00:00:00,863.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.093,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871113831,OTHER,,2022,SB,4062520211311679047,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394005,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394005,30B,500752959,1520643,IND,INDIVIDUAL,,,"GARCIA, ANTONIO",NM,,,,,SALARY,X,,2021-05-28 00:00:00,863.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.093,,500752934,SB30B,0.00,GARCIA,ANTONIO,,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679048,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394005,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M2,202110209468113579,30B,500740008,1545813,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,INSURANCE,,,2021-01-06 00:00:00,878.17,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-04 16:55:40.094,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312226,ALBUQUERQUE,871132237,OTHER,,2022,SB,4110420211377164775,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468113579,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M6,202206209515036027,30B,500805835,1603926,IND,INDIVIDUAL,,,"TOUCHIN, REBECCA",NM,,,,,SALARY,X,,2022-05-31 00:00:00,881.53,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-30 03:36:14.083,,500805832,SB30B,0.00,TOUCHIN,REBECCA,,,,,,,,,,Y,"",U,F3X,4062020221530402034,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062920221539257744,https://docquery.fec.gov/cgi-bin/fecimg/?202206209515036027,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394006,30B,500752960,1520643,IND,INDIVIDUAL,,,"ARAGON, GRACE H",NM,,,,,SALARY,X,,2021-05-28 00:00:00,903.57,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.093,,500752935,SB30B,0.00,ARAGON,GRACE,H,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679050,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394006,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177359,21B,500785138,1562946,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2021-12-31 00:00:00,928.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.219,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4013120221403740514,SOMERVILLE,021443132,OTHER,,2022,SB,4022520221453463841,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177359,Other Federal Operating Expenditures,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M7,202207209522238525,30B,500810545,1617625,IND,INDIVIDUAL,,,"RAMON, MARLEY M",NM,,,,,SALARY,X,,2022-06-30 00:00:00,946.99,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-11 03:37:12.102,,500810539,SB30B,0.00,RAMON,MARLEY,M,,,,,,,,,Y,"",U,F3X,4072020221541753302,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081020221563907771,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522238525,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177367,30B,500785122,1562946,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-12-31 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022520221453463864,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177367,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M10,202110209468125522,30B,500765925,1545839,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-09-30 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:42.728,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312247,ALBUQUERQUE,871113831,OTHER,,2022,SB,4110320211376972351,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468125522,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M11,202111199468736140,30B,500776249,1549553,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-10-15 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-27 03:49:50.189,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4112020211378843450,ALBUQUERQUE,871113831,OTHER,,2022,SB,4112720211379971229,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468736140,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M11,202111199468736142,30B,500777410,1549553,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-10-29 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-27 03:49:50.19,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4112020211378843450,ALBUQUERQUE,871113831,OTHER,,2022,SB,4112720211379971234,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468736142,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M12,202112209474521275,30B,500779947,1552750,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-11-15 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-31 03:51:43.192,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4122120211386231223,ALBUQUERQUE,871113831,OTHER,,2022,SB,4123120211387372205,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474521275,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M12,202112209474521276,30B,500780190,1552750,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-11-30 00:00:00,949.35,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-31 03:51:43.193,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4122120211386231223,ALBUQUERQUE,871113831,OTHER,,2022,SB,4123120211387372208,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474521276,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177366,30B,500782529,1562946,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2021-12-15 00:00:00,953.65,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022520221453463861,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177366,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843522,30B,500757788,1529306,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,REIMBURSEMENT - MILEAGE,,,2021-06-30 00:00:00,957.14,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.627,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871113831,OTHER,,2022,SB,4081120211325932766,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843522,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M4,202204209500094934,21B,500796861,1588914,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,HEALTH INSURANCE - MELANIE FOR NEW MEXICO,,,2022-03-07 00:00:00,957.21,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-14 03:38:30.241,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4042020221470986274,ALBUQUERQUE,871132237,OTHER,,2022,SB,4051320221485725276,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500094934,Other Federal Operating Expenditures,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551780,30B,500818716,1625591,IND,INDIVIDUAL,,,"ELFARISSI, BUSHRA S",NM,,,,,SALARY,X,,2022-07-29 00:00:00,968.81,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.517,,500818713,SB30B,0.00,ELFARISSI,BUSHRA,S,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279235,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551780,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M5,202107209451842899,30B,500751235,1529299,IND,INDIVIDUAL,,,"GUERRERORTI, DIEGO",NM,,,,,SALARY,X,,2021-04-15 00:00:00,985.33,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.631,,500751246,SB30B,0.00,GUERRERORTI,DIEGO,,,,,,,,,,Y,"",U,F3X,4072120211321224447,ALBUQUERQUE,871023298,ADMINISTRATIVE,*,2022,SB,4081120211325932828,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451842899,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M2,202202189491779994,28A,500789601,1570199,IND,INDIVIDUAL,,,"HUNT, JESSIE",NM,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,REFUND,,,2022-01-30 00:00:00,1000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-01 03:51:43.432,,,,0.00,HUNT,JESSIE,,,,,,,,,,Y,"",U,F3X,4021820221409065206,ALBUQUERQUE,871116536,REFUNDS,,2022,SB,4022820221453646786,https://docquery.fec.gov/cgi-bin/fecimg/?202202189491779994,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M5,202205209512430037,29,500801839,1596205,COM,OTHER COMMITTEE,,,HIGH SCHOOL DEMOCRATS OF AMERICA,WI,,,,,NONFEDERAL DONATION,,,2022-04-25 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-01 03:35:27.422,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4052020221492737215,SUN PRAIRIE,535901705,OTHER,,2022,SB,4053120221494129468,https://docquery.fec.gov/cgi-bin/fecimg/?202205209512430037,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602132,29,500823599,1631102,ORG,ORGANIZATION,,,DEMOCRATIC PARTY OF NEW MEXICO,NM,,,,,TRANSFER OF S. BINGHAM CONTRIBUTION RECEIVED 6/23/22,,,2022-08-01 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.261,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871541615,OTHER,,2022,SB,4092220221576549002,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602132,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M11,202111199468736138,29,500778658,1549553,COM,OTHER COMMITTEE,,,DEM. PARTY OF NEW MEXICO - NON-FEDERAL ACCT,NM,,,,,TRANSFER OF NEW MEXICO DEMOCRATIC BLACK CAUCUS CONTRIBUTION RECEIVED ON 10/10/2021.,,,2021-10-08 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-27 03:49:50.189,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4112020211378843450,ALBUQUERQUE,871023298,OTHER,,2022,SB,4112720211379971224,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468736138,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M11,202111199468736138,29,500778659,1549553,COM,OTHER COMMITTEE,,,DEM. PARTY OF NEW MEXICO - NON-FEDERAL ACCT,NM,,,,,TRANSFER OF NEW MEXICANS FOR COLON CONTRIBUTIONS RECEIVED 10/14/2021 AND 10/17/2021.,,,2021-10-26 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-27 03:49:50.189,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4112020211378843450,ALBUQUERQUE,871023298,OTHER,,2022,SB,4112720211379971225,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468736138,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M6,202206209515036029,30B,500805864,1603926,IND,INDIVIDUAL,,,"SHAFIEI, FATEMEHALSA",NM,,,,,SALARY,X,,2022-05-31 00:00:00,1012.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-30 03:36:14.083,,500805862,SB30B,0.00,SHAFIEI,FATEMEHALSA,,,,,,,,,,Y,"",U,F3X,4062020221530402034,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062920221539257749,https://docquery.fec.gov/cgi-bin/fecimg/?202206209515036029,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551777,30B,500818662,1625591,IND,INDIVIDUAL,,,"CAFFARO, ABIGAIL",NM,,,,,SALARY,X,,2022-07-29 00:00:00,1012.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.516,,500818661,SB30B,0.00,CAFFARO,ABIGAIL,,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279225,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551777,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551777,30B,500818664,1625591,IND,INDIVIDUAL,,,"CHARLEY, ELIZABETH A",NM,,,,,SALARY,X,,2022-07-29 00:00:00,1012.09,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.516,,500818661,SB30B,0.00,CHARLEY,ELIZABETH,A,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279227,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551777,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M3,202203189494005327,21B,500792839,1575072,ORG,ORGANIZATION,,,THETA PLATE INC.,NM,,,,,FUNDRAISING MATERIALS,,,2022-02-03 00:00:00,1019.42,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-22 03:50:02.278,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4031820221460873256,ALBUQUERQUE,871072014,OTHER,,2022,SB,4032120221463789775,https://docquery.fec.gov/cgi-bin/fecimg/?202203189494005327,Other Federal Operating Expenditures,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M2,202202189491779997,30B,500789650,1570199,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-01-14 00:00:00,1042.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-01 03:51:43.432,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4021820221409065206,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022820221453646794,https://docquery.fec.gov/cgi-bin/fecimg/?202202189491779997,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M2,202202189491779998,30B,500789656,1570199,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-01-31 00:00:00,1042.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-01 03:51:43.432,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4021820221409065206,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022820221453646797,https://docquery.fec.gov/cgi-bin/fecimg/?202202189491779998,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M3,202203189494005329,30B,500792634,1575072,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-02-28 00:00:00,1046.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-22 03:50:02.278,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4031820221460873256,ALBUQUERQUE,871113831,OTHER,,2022,SB,4032120221463789780,https://docquery.fec.gov/cgi-bin/fecimg/?202203189494005329,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M5,202205209512430040,30B,500800986,1596205,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-04-15 00:00:00,1046.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-01 03:35:27.422,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4052020221492737215,ALBUQUERQUE,871113831,OTHER,,2022,SB,4053120221494129475,https://docquery.fec.gov/cgi-bin/fecimg/?202205209512430040,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M5,202205209512430042,30B,500801157,1596205,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL TAXES,,,2022-04-29 00:00:00,1046.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-01 03:35:27.425,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4052020221492737215,ALBUQUERQUE,871113831,OTHER,,2022,SB,4053120221494129481,https://docquery.fec.gov/cgi-bin/fecimg/?202205209512430042,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
